ticket_id,client_id,created_at,channel,product_module,plan,priority,status,resolution_time_hours,reopened,escalated,comment_text,true_root_cause
TCK-0013870,CLT-000910,2024-01-27T23:41:04,email,billing_core,pro,low,resolved,8.4,False,False,Les remises disparaissent sur certaines lignes de facture.,DISCOUNT_RULES_ISSUE
TCK-0019085,CLT-001072,2024-01-28T00:01:29,email,billing_core,enterprise,urgent,resolved,49.4,False,False,"La même facture apparaît deux fois, merci de corriger.",DUPLICATE_INVOICE
TCK-0004337,CLT-001225,2024-01-28T00:12:59,email,billing_core,starter,low,resolved,2.61,False,False,Je ne reçois plus les notifications par email.,NOTIFICATIONS_NOT_SENT
TCK-0015391,CLT-001153,2024-01-28T00:24:32,web,billing_core,starter,medium,open,13.11,False,False,Plus aucune notification depuis hier.,NOTIFICATIONS_NOT_SENT
TCK-0017199,CLT-001613,2024-01-28T00:25:05,email,billing_core,starter,medium,resolved,26.79,False,False,Le total facturé est incorrect par rapport à notre contrat.,BILLING_AMOUNT_INCORRECT
TCK-0018147,CLT-000049,2024-01-28T00:29:46,web,billing_core,pro,medium,resolved,24.01,True,False,Aucune facture n'a été générée pour la dernère période.,MISSING_INVOICE
TCK-0001453,CLT-000365,2024-01-28T00:41:44,email,tax_vat,starter,high,resolved,72.19,False,False,On dirait que le taux de TVA est incorrect sur certaines factures.,VAT_CALCULATION_BUG
TCK-0004301,CLT-000386,2024-01-28T02:04:49,web,billing_core,starter,medium,open,23.3,False,False,La clôture tourne en boucle et ne se termine pas.,MONTH_END_CLOSING_ISSUE
TCK-0008159,CLT-000797,2024-01-28T02:41:57,email,tax_vat,starter,low,resolved,11.94,False,False,On dirait que le taux de TVA est incorrect sur certaines factures.,VAT_CALCULATION_BUG
TCK-0016662,CLT-000467,2024-01-28T02:45:37,web,billing_core,pro,medium,resolved,16.12,True,False,"J'ai deux factures pour la même période, c'est normal ?",DUPLICATE_INVOICE
TCK-0003894,CLT-001123,2024-01-28T03:00:20,email,subscriptions,starter,medium,resolved,6.93,False,True,"Je suis perdu sur le paramétrage, pouvez-vous m'aider ?",FEATURE_MISUNDERSTANDING
TCK-0008031,CLT-001358,2024-01-28T03:18:58,web,subscriptions,starter,medium,resolved,14.63,False,False,"Une option est grisée, on dirait une limitation.",PLAN_LIMIT_CONFUSION
TCK-0012966,CLT-001487,2024-01-28T03:27:34,chat,billing_core,starter,low,resolved,7.02,False,False,La clôture tourne en boucle et ne se termine pas.,MONTH_END_CLOSING_ISSUE
TCK-0011784,CLT-001482,2024-01-28T03:34:34,email,subscriptions,starter,low,resolved,4.81,False,False,Je ne comprends pas comment activer cettte fonctionnalité.,FEATURE_MISUNDERSTANDING
TCK-0001465,CLT-000412,2024-01-28T03:58:04,email,billing_core,starter,medium,resolved,13.47,False,False,"On attend la facture depuis ce matin, toujours rien.",INVOICE_GENERATION_DELAY
TCK-0017009,CLT-001030,2024-01-28T05:32:52,chat,subscriptions,starter,medium,resolved,13.03,False,False,"L'abonnement semble mal paramétré, ça facture mal.",SUBSCRIPTION_CONFIG_ERROR
TCK-0005058,CLT-000599,2024-01-28T06:03:29,chat,billing_core,pro,high,resolved,40.39,False,False,"Il manque une facture, pouvez-vous la régénérer ?.",MISSING_INVOICE
TCK-0018137,CLT-000278,2024-01-28T06:18:50,chat,tax_vat,starter,medium,resolved,20.22,False,False,La TVA sur la facture ne correspond pas au taux paramétré.,VAT_CALCULATION_BUG
TCK-0015748,CLT-002130,2024-01-28T06:49:35,chat,reporting,starter,medium,resolved,46.03,False,False,Le rapport affiche des données incohérentes.,REPORT_DATA_INCORRECT
TCK-0009209,CLT-002099,2024-01-28T06:50:06,email,billing_core,pro,medium,resolved,20.37,False,False,"J'ai deux factures pour la même période, c'est normal ?",DUPLICATE_INVOICE
TCK-0004165,CLT-001943,2024-01-28T08:18:23,chat,billing_core,pro,medium,resolved,14.5,False,False,Le montant de la facture ne correspond pas à ce qui était.,BILLING_AMOUNT_INCORRECT
TCK-0009720,CLT-002469,2024-01-28T08:37:26,web,auth_access,pro,medium,resolved,9.27,False,False,"J'ai un message d'erreur à la connexion, je suis bloqué.",LOGIN_ISSUE
TCK-0015787,CLT-001958,2024-01-28T08:52:39,chat,billing_core,starter,high,resolved,19.5,False,False,"J'ai deux factures pour la même période, c'est normal ?.",DUPLICATE_INVOICE
TCK-0001496,CLT-001953,2024-01-28T09:26:05,email,billing_core,pro,high,resolved,109.06,False,False,"La facture affiche un montant trop élevé, je ne comprends pas.",BILLING_AMOUNT_INCORRECT
TCK-0004016,CLT-000588,2024-01-28T09:56:17,web,tax_vat,starter,low,resolved,7.19,False,False,La TVA sur la facture ne correspond pas au taux paramétré.,VAT_CALCULATION_BUG
TCK-0015420,CLT-000294,2024-01-28T09:58:48,email,billing_core,pro,medium,resolved,15.08,False,False,"Il manque une facture, pouvez-vous la régénérer ?",MISSING_INVOICE
TCK-0002733,CLT-000392,2024-01-28T10:01:22,email,billing_core,pro,high,open,68.9,False,False,Les pages mettent longtemps à charger.,APP_SLOWNESS
TCK-0011562,CLT-002145,2024-01-28T10:55:20,email,reporting,starter,high,resolved,36.14,False,False,Le rapport affiche des données incohérentes.,REPORT_DATA_INCORRECT
TCK-0019487,CLT-001080,2024-01-28T11:06:02,chat,reporting,starter,medium,resolved,21.39,False,False,Le rapport affiche des données incohérentes.,REPORT_DATA_INCORRECT
TCK-0005850,CLT-000811,2024-01-28T11:12:33,email,billing_core,pro,medium,resolved,13.57,False,False,Plus aucune notification depuis hier.,NOTIFICATIONS_NOT_SENT
TCK-0010642,CLT-001522,2024-01-28T11:14:22,email,billing_core,pro,medium,resolved,13.33,False,False,La promotion/remise ne s'applique pas comme avant.,DISCOUNT_RULES_ISSUE
TCK-0003674,CLT-000364,2024-01-28T11:49:28,chat,subscriptions,starter,low,resolved,9.04,False,False,"Je n'arrive pas à modifier l'abonnement, erreur.",SUBSCRIPTION_CONFIG_ERROR
TCK-0017932,CLT-002183,2024-01-28T12:14:06,web,billing_core,starter,medium,resolved,17.18,False,False,"Il y a un écart sur la facturation ce mois-ci, pouvez-vous vérifier ?",BILLING_AMOUNT_INCORRECT
TCK-0012802,CLT-001322,2024-01-28T13:09:28,email,subscriptions,starter,low,resolved,3.61,False,False,"Je n'arrive plus à créer de nouvelles factures, est-ce normal ?",PLAN_LIMIT_CONFUSION
TCK-0000929,CLT-000016,2024-01-28T13:21:08,email,billing_core,starter,low,resolved,17.06,False,False,L'application est très lente depuis quelques heures.,APP_SLOWNESS
TCK-0019702,CLT-002374,2024-01-28T14:17:08,web,billing_core,enterprise,medium,resolved,28.46,False,False,Plus aucune notification depuis hier.,NOTIFICATIONS_NOT_SENT
TCK-0005107,CLT-000476,2024-01-28T15:24:04,chat,subscriptions,starter,high,resolved,23.9,False,False,"Je n'arrive pas à modifier l'abonnement, erreur.",SUBSCRIPTION_CONFIG_ERROR
TCK-0008234,CLT-000419,2024-01-28T15:41:01,email,auth_access,starter,medium,resolved,9.43,False,False,"Impossible de me connecter, ça tourne en boucle.",LOGIN_ISSUE
TCK-0008602,CLT-001586,2024-01-28T15:55:15,chat,tax_vat,enterprise,high,resolved,43.72,False,False,"Le total TTC est bizarre, on dirait un souci de taxes.",VAT_CALCULATION_BUG
TCK-0012830,CLT-000234,2024-01-28T16:32:14,web,billing_core,pro,medium,resolved,10.38,False,False,"La facture affiche un montant trop élevé, je ne comprends pas.",BILLING_AMOUNT_INCORRECT
TCK-0012585,CLT-002327,2024-01-28T16:54:12,web,subscriptions,pro,low,resolved,4.23,False,False,Je ne comprends pas comment activer cette fonctionnalité.,FEATURE_MISUNDERSTANDING
TCK-0016521,CLT-002242,2024-01-28T17:20:19,web,reporting,starter,low,resolved,10.0,False,False,On voit des montants erronés dans les rapports.,REPORT_DATA_INCORRECT
TCK-0011054,CLT-001788,2024-01-28T18:11:44,email,subscriptions,starter,high,resolved,40.01,False,False,"Une option est grisée, on dirait une limitation.",PLAN_LIMIT_CONFUSION
TCK-0016309,CLT-001063,2024-01-28T18:13:36,email,subscriptions,starter,high,resolved,156.51,False,False,"Je suis perdu sur le paramétrage, pouvez-vous m'aider ?",FEATURE_MISUNDERSTANDING
TCK-0019940,CLT-002032,2024-01-28T18:28:37,email,subscriptions,starter,medium,resolved,20.43,False,False,"On atteint une limite, je ne comprends pas laquelle.",PLAN_LIMIT_CONFUSION
TCK-0009690,CLT-002338,2024-01-28T18:38:41,email,billing_core,starter,high,resolved,60.21,True,False,"Le service est indisponible, on a des erreurs partout.",INFRA_INCIDENT
TCK-0015919,CLT-000193,2024-01-28T18:40:27,chat,billing_core,starter,low,resolved,4.47,False,False,Une facture a été générée en double pour le même client.,DUPLICATE_INVOICE
TCK-0017162,CLT-001826,2024-01-28T18:51:25,email,integrations,starter,low,resolved,25.69,False,False,"Notre appel API retourne une erreur, ça marchait avant.",API_ERROR
TCK-0009837,CLT-000718,2024-01-28T19:11:06,chat,billing_core,pro,high,resolved,66.77,False,False,"La facture n'est pas encore générée, c'est bloqué ?",INVOICE_GENERATION_DELAY
TCK-0008131,CLT-001590,2024-01-28T19:26:52,email,reporting,pro,medium,resolved,25.13,False,False,Le rapport affiche des données incohérentes.,REPORT_DATA_INCORRECT
TCK-0001476,CLT-001257,2024-01-28T19:39:09,chat,billing_core,pro,high,open,88.5,False,False,La clôture mensuelle échoue avec un message d'erreur.,MONTH_END_CLOSING_ISSUE
TCK-0019570,CLT-000471,2024-01-28T19:45:37,chat,billing_core,starter,high,resolved,45.2,False,False,Le total facturé est incorrect par rapport à notre contrat.,BILLING_AMOUNT_INCORRECT
TCK-0008020,CLT-000535,2024-01-28T20:12:37,email,billing_core,starter,medium,resolved,29.35,True,False,"La facture de février manque, je ne peux pas la télécharger.",MISSING_INVOICE
TCK-0014895,CLT-000063,2024-01-28T20:22:56,web,subscriptions,pro,medium,resolved,12.37,False,False,Je n'arrive pas à trouver la fonctionnalité dans l'interface.,FEATURE_MISUNDERSTANDING
TCK-0004942,CLT-000549,2024-01-28T20:35:33,email,subscriptions,starter,medium,resolved,16.24,False,False,"Je ne peux pas ajouter un utilisateur supplémentaire, pourquoi ?",PLAN_LIMIT_CONFUSION
TCK-0018335,CLT-000035,2024-01-28T21:57:06,web,billing_core,pro,medium,resolved,15.75,False,False,Le montant de la facture ne correspond pas à ce qui était prévu.,BILLING_AMOUNT_INCORRECT
TCK-0012261,CLT-001088,2024-01-28T22:52:21,web,tax_vat,pro,low,resolved,3.63,False,False,On dirait que le tax de TVA est incorrect sur certaines factures.,VAT_CALCULATION_BUG
TCK-0005765,CLT-000534,2024-01-28T22:53:38,chat,auth_access,enterprise,urgent,resolved,53.18,False,False,"Le reset mot de passe ne fonctionne pas, je ne reçois rien.",PASSWORD_RESET_ISSUE
TCK-0014261,CLT-000078,2024-01-28T23:10:42,email,billing_core,pro,medium,resolved,20.31,False,False,"Erreur lors de la clôture mensuelle, on est bloqués.",MONTH_END_CLOSING_ISSUE
TCK-0010196,CLT-000832,2024-01-28T23:18:14,email,billing_core,enterprise,urgent,resolved,95.53,False,True,On voit des doublons de factures dans l'historique.,DUPLICATE_INVOICE
TCK-0019496,CLT-002028,2024-01-29T00:21:56,web,billing_core,pro,high,resolved,26.79,False,False,Les remises ne semblent plus s'appliquer sur nos factures.,DISCOUNT_RULES_ISSUE
TCK-0008341,CLT-000844,2024-01-29T00:25:43,email,subscriptions,enterprise,medium,resolved,18.8,False,False,Je ne comprends pas comment activer cette fonctionnalité.,FEATURE_MISUNDERSTANDING
TCK-0014060,CLT-002021,2024-01-29T01:46:33,web,billing_core,pro,high,resolved,24.2,False,False,"La facture affiche un montant trop élevé, je ne comprends pas.",BILLING_AMOUNT_INCORRECT
TCK-0004005,CLT-000281,2024-01-29T01:52:02,web,billing_core,starter,medium,resolved,9.09,False,False,Aucune facture n'a été générée pour la dernière période.,MISSING_INVOICE
TCK-0013173,CLT-001022,2024-01-29T01:54:41,email,tax_vat,pro,medium,resolved,21.49,False,False,"Le montant TTC ne colle pas, la TVA semble mal appliquée.",VAT_CALCULATION_BUG
TCK-0003466,CLT-000056,2024-01-29T01:59:53,email,billing_core,pro,low,resolved,3.08,True,False,Le montant de la facture ne correspond pas à ce qui était prévu.,BILLING_AMOUNT_INCORRECT
TCK-0006496,CLT-001567,2024-01-29T03:30:53,chat,billing_core,pro,medium,resolved,21.78,False,False,Les remises disparaissent sur certaines lignes de facture.,DISCOUNT_RULES_ISSUE
TCK-0019247,CLT-000007,2024-01-29T04:14:54,chat,billing_core,pro,low,resolved,3.86,False,False,Les notifications ne sont pas envoyées aux utilisateurs.,NOTIFICATIONS_NOT_SENT
TCK-0013275,CLT-001948,2024-01-29T05:48:21,web,billing_core,starter,medium,resolved,19.26,False,False,Les remises ne semblent plus s'appliquer sur nos factures.,DISCOUNT_RULES_ISSUE
TCK-0011177,CLT-002336,2024-01-29T06:14:28,email,billing_core,starter,medium,resolved,20.52,False,False,La promotion/remise ne s'applique pas comme avat.,DISCOUNT_RULES_ISSUE
TCK-0001751,CLT-001012,2024-01-29T06:50:02,web,tax_vat,enterprise,high,resolved,16.56,False,True,"Le total TTC est bizarre, on dirait un souci de taxes.",VAT_CALCULATION_BUG
TCK-0019489,CLT-000350,2024-01-29T08:08:19,chat,reporting,pro,medium,resolved,16.83,True,False,On voit des montants erronés dans les rapports.,REPORT_DATA_INCORRECT
TCK-0007591,CLT-002165,2024-01-29T09:17:02,email,billing_core,pro,high,resolved,26.2,False,False,Le total facturé est incorrect par rapport à notre contrat.,BILLING_AMOUNT_INCORRECT
TCK-0019211,CLT-002410,2024-01-29T09:19:46,email,reporting,pro,medium,resolved,19.65,False,False,Impossible d'ouvrir le CSV exporté.,CSV_EXPORT_ISSUE
TCK-0001550,CLT-000317,2024-01-29T09:44:52,web,billing_core,starter,high,resolved,73.87,False,False,"Sur mobile, l'app plante au démarrage.",MOBILE_APP_ISSUE
TCK-0012170,CLT-001864,2024-01-29T09:53:51,web,auth_access,pro,high,resolved,29.15,False,False,Je ne reçois pas l'email de réinitialisation.,PASSWORD_RESET_ISSUE
TCK-0013577,CLT-000220,2024-01-29T10:16:59,email,billing_core,pro,high,open,92.29,False,True,"La facture affiche un montant trop élevé, je ne comprends pas.",BILLING_AMOUNT_INCORRECT
TCK-0000210,CLT-001011,2024-01-29T10:45:12,chat,auth_access,starter,medium,resolved,86.49,False,False,"Erreur de connexion, ça ne passe pas.",LOGIN_ISSUE
TCK-0006251,CLT-000772,2024-01-29T10:49:54,email,billing_core,enterprise,low,resolved,4.51,False,True,Je ne trouve pas la facture du mois dernier dans l'outil.,MISSING_INVOICE
TCK-0016677,CLT-001217,2024-01-29T10:54:12,email,billing_core,pro,medium,resolved,18.7,False,False,La clôture mensuelle échoue avec un message d'erreur.,MONTH_END_CLOSING_ISSUE
TCK-0018478,CLT-000688,2024-01-29T10:57:06,email,subscriptions,pro,medium,resolved,23.75,False,False,Où se trouve l'option pour faire changer un plan ?,FEATURE_MISUNDERSTANDING
TCK-0005823,CLT-001948,2024-01-29T11:51:58,email,subscriptions,starter,medium,resolved,10.31,False,False,"Je ne peux pas ajouter un utilisateur supplémentaire, pourquoi ?",PLAN_LIMIT_CONFUSION
TCK-0009626,CLT-001566,2024-01-29T12:10:50,email,billing_core,starter,medium,resolved,12.81,False,False,"J'ai deux factures pour la même période, c'est normal ?",DUPLICATE_INVOICE
TCK-0007466,CLT-002350,2024-01-29T12:23:49,email,billing_core,pro,high,resolved,26.01,False,False,La promotion/remise ne sapplique pas comme avant.,DISCOUNT_RULES_ISSUE
TCK-0012593,CLT-000952,2024-01-29T12:45:38,email,reporting,starter,low,resolved,6.36,False,False,Le rapport affiche des données incohérentes.,REPORT_DATA_INCORRECT
TCK-0007053,CLT-000112,2024-01-29T13:46:11,web,tax_vat,pro,medium,resolved,48.69,False,True,"Le total TTC est bizarre, on dirait un souci de taxes.",VAT_CALCULATION_BUG
TCK-0000951,CLT-001517,2024-01-29T14:56:39,email,billing_core,pro,high,resolved,35.45,False,False,La promotion/remise ne s'applique pas comme avant.,DISCOUNT_RULES_ISSUE
TCK-0006936,CLT-000166,2024-01-29T15:22:26,chat,billing_core,pro,high,resolved,66.13,False,False,C'est lent et ça timeout parfois.,APP_SLOWNESS
TCK-0013862,CLT-002383,2024-01-29T15:57:04,chat,billing_core,pro,low,resolved,12.97,False,False,Les remises disparaissent sur certaines lignes de facture.,DISCOUNT_RULES_ISSUE
TCK-0015551,CLT-000599,2024-01-29T16:05:06,email,billing_core,pro,medium,resolved,7.48,False,True,On voit des doublons de factures dans l'historique.,DUPLICATE_INVOICE
TCK-0018105,CLT-001928,2024-01-29T17:44:48,chat,billing_core,pro,urgent,resolved,116.05,False,False,"La facture affiche un montant trop élevé, je ne comprends pas.",BILLING_AMOUNT_INCORRECT
TCK-0007509,CLT-002170,2024-01-29T17:44:55,chat,billing_core,starter,medium,resolved,12.06,False,False,La réduction négociée n'est pas prise en compte.,DISCOUNT_RULES_ISSUE
TCK-0012119,CLT-001652,2024-01-29T18:30:13,chat,integrations,starter,medium,resolved,19.7,False,False,L'API renvoie des erreurs 500 intermittentes.,API_ERROR
TCK-0002604,CLT-000939,2024-01-29T18:33:11,email,billing_core,pro,high,resolved,22.07,False,True,"La facture n'est pas encore générrée, c'est bloqué ?",INVOICE_GENERATION_DELAY
TCK-0000311,CLT-002222,2024-01-29T18:41:19,email,subscriptions,pro,low,resolved,5.38,False,False,"Je n'arrive pas à modifier l'abonnement, erreur.",SUBSCRIPTION_CONFIG_ERROR
TCK-0007916,CLT-001035,2024-01-29T18:47:27,email,auth_access,pro,medium,resolved,12.61,False,False,"Impossible de me connecter, ça tourne en boucle.",LOGIN_ISSUE
TCK-0016741,CLT-000683,2024-01-29T19:51:04,chat,billing_core,pro,urgent,resolved,81.65,False,False,La promotion/remise ne s'applique pas comme avant.,DISCOUNT_RULES_ISSUE
TCK-0015700,CLT-001686,2024-01-29T20:18:21,chat,billing_core,enterprise,high,resolved,24.04,False,False,Une facture a été générée en double pour le même client.,DUPLICATE_INVOICE
TCK-0005172,CLT-001379,2024-01-29T22:24:23,chat,billing_core,starter,low,resolved,3.17,False,False,Je ne reçois plus les notifications par email.,NOTIFICATIONS_NOT_SENT
TCK-0011717,CLT-002280,2024-01-29T22:30:28,web,billing_core,starter,low,resolved,7.22,False,False,"Sur mobile, l'app plante au démarrage.",MOBILE_APP_ISSUE
TCK-0016583,CLT-001052,2024-01-29T22:33:41,email,tax_vat,pro,high,open,50.86,False,False,"Le total TTC est bizarre, on dirait un souci de taxes.",VAT_CALCULATION_BUG
TCK-0013716,CLT-002025,2024-01-29T22:45:56,email,tax_vat,starter,medium,open,9.49,False,False,On dirait que le taux de TVA est incoorrect sur certaines factures.,VAT_CALCULATION_BUG
TCK-0010925,CLT-000424,2024-01-29T23:14:51,web,billing_core,starter,medium,resolved,18.32,False,False,"Il y a un écart sur la facturation ce mois-ci, pouvez-vous vérifier ?",BILLING_AMOUNT_INCORRECT
TCK-0016947,CLT-000867,2024-01-29T23:20:05,email,billing_core,starter,high,resolved,22.95,False,False,Les notifications ne sont pas envoyées aux utilisateurs.,NOTIFICATIONS_NOT_SENT
TCK-0012075,CLT-000647,2024-01-29T23:39:43,email,billing_core,pro,medium,resolved,10.68,False,False,"Il manque une facture, pouvez-vous la régénérer ?",MISSING_INVOICE
